    4.92123      0.030193
    4.92616      0.031156
    4.93108      0.028098
    4.93601      0.028497
    4.94094      0.030523
    4.94586      0.025041
    4.95079      0.033494
    4.95571      0.031094
    4.96064      0.022962
    4.96557      0.030704
    4.97049      0.028300
    4.97542      0.026069
    4.98035      0.034544
    4.98527      0.029939
    4.99020      0.029386
    4.99512      0.026602
    5.00005      0.030384
    5.00498      0.027935
    5.00990      0.032614
    5.01483      0.030930
    5.01975      0.028679
    5.02468      0.033015
    5.02961      0.025919
    5.03453      0.027968
    5.03946      0.028582
    5.04439      0.026843
    5.04931      0.027982
    5.05424      0.030578
    5.05916      0.029806
    5.06409      0.031003
    5.06902      0.031599
    5.07394      0.027772
    5.07887      0.030318
    5.08379      0.029442
    5.08872      0.031356
    5.09365      0.028243
    5.09857      0.031523
    5.10350      0.028913
    5.10843      0.031198
    5.11335      0.029354
    5.11828      0.028621
    5.12320      0.028546
    5.12813      0.031938
    5.13306      0.027164
    5.13798      0.024407
    5.14291      0.031003
    5.14783      0.029516
    5.15276      0.029105
    5.15769      0.027337
    5.16261      0.026661
    5.16754      0.025689
    5.17247      0.028552
    5.17739      0.026474
    5.18232      0.028088
    5.18724      0.029262
    5.19217      0.026420
    5.19710      0.026142
    5.20202      0.029675
    5.20695      0.026343
    5.21187      0.030368
    5.21680      0.027328
    5.22173      0.026990
    5.22665      0.024941
    5.23158      0.026916
    5.23651      0.030400
    5.24143      0.026817
    5.24636      0.030803
    5.25128      0.031967
    5.25621      0.027073
    5.26114      0.030848
    5.26606      0.027805
    5.27099      0.027664
    5.27591      0.031133
    5.28084      0.033136
    5.28577      0.032073
    5.29069      0.031564
    5.29562      0.028369
    5.30055      0.027121
    5.30547      0.033489
    5.31040      0.032992
    5.31532      0.027358
    5.32025      0.029585
    5.32518      0.029267
    5.33010      0.027523
    5.33503      0.029478
    5.33995      0.030974
    5.34488      0.029573
    5.34981      0.029205
    5.35473      0.027368
    5.35966      0.032690
    5.36459      0.028672
    5.36951      0.033888
    5.37444      0.031624
    5.37936      0.026886
    5.38429      0.032814
    5.38922      0.031727
    5.39414      0.028364
    5.39907      0.029212
    5.40399      0.031785
    5.40892      0.026965
    5.41385      0.029613
    5.41877      0.031392
    5.42370      0.028694
    5.42863      0.029223
    5.43355      0.033566
    5.43848      0.031973
    5.44340      0.029427
    5.44833      0.035427
    5.45326      0.032011
    5.45818      0.029367
    5.46311      0.034863
    5.46803      0.032317
    5.47296      0.033641
    5.47789      0.035350
    5.48281      0.028914
    5.48774      0.033089
    5.49267      0.035058
    5.49759      0.030928
    5.50252      0.032342
    5.50744      0.032537
    5.51237      0.029087
    5.51730      0.031254
    5.52222      0.031249
    5.52715      0.030447
    5.53207      0.031862
    5.53700      0.030504
    5.54193      0.030126
    5.54685      0.031560
    5.55178      0.031958
    5.55671      0.031273
    5.56163      0.029637
    5.56656      0.030019
    5.57148      0.026931
    5.57641      0.030853
    5.58134      0.030265
    5.58626      0.032106
    5.59119      0.029833
    5.59611      0.029262
    5.60104      0.029000
    5.60597      0.032522
    5.61089      0.036273
    5.61582      0.029272
    5.62075      0.032617
    5.62567      0.025421
    5.63060      0.029229
    5.63552      0.030638
    5.64045      0.036685
    5.64538      0.034217
    5.65030      0.031558
    5.65523      0.026533
    5.66015      0.030012
    5.66508      0.030708
    5.67001      0.033897
    5.67493      0.031134
    5.67986      0.035806
    5.68479      0.032635
    5.68971      0.033397
    5.69464      0.033271
    5.69956      0.037067
    5.70449      0.032066
    5.70942      0.034506
    5.71434      0.031465
    5.71927      0.028609
    5.72419      0.032639
    5.72912      0.031681
    5.73405      0.031122
    5.73897      0.029914
    5.74390      0.035340
    5.74883      0.032469
    5.75375      0.035117
    5.75868      0.031064
    5.76360      0.033027
    5.76853      0.037597
    5.77346      0.032340
    5.77838      0.033247
    5.78331      0.032995
    5.78824      0.030801
    5.79316      0.033956
    5.79809      0.033412
    5.80301      0.033249
    5.80794      0.033360
    5.81287      0.035012
    5.81779      0.033523
    5.82272      0.034664
    5.82764      0.033079
    5.83257      0.034156
    5.83750      0.034572
    5.84242      0.034438
    5.84735      0.031861
